time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,2.11297046915,16.3907290161,18.2773120579,0.893645507836,6.10788525732,0.0,2.35790501177,12.6742225152,1.0369840653,0.347273840996,-0.05576952268,0.0,448.77578238747327,447.84504720222503,447.8613757253363,445.9399074112312
4.020000000000002,2.2560122618,17.1568229267,18.3290338777,0.914000835502,6.10508431673,0.0,2.4101406981,12.8620035635,0.686368706437,0.314127169594,-0.0328794694125,0.0,420.67429744024963,422.65124799234974,424.067693727712,421.33216951676155
4.080000000000001,2.40239348535,17.935062299,18.3603025696,0.932942290406,6.1030178217,0.0,2.46912251295,13.0787631992,0.355068410767,0.318640451957,-0.0377639221816,0.0,434.9973477532509,434.5873818926747,435.3702594844105,435.8519306782139
4.14,2.55273761414,18.7281631028,18.3729706935,0.951973134433,6.10110862688,0.0,2.54210352118,13.3568046705,0.0656929704791,0.314097604728,-0.0220037935762,0.0,461.1283595767993,462.371916418487,460.7480488496774,460.4875703602353
4.199999999999998,2.70720974569,19.5368431733,18.3673607971,0.971231992509,6.09998848946,0.0,2.60671872176,13.5982442952,-0.253853155524,0.332033744764,-0.0127182601649,0.0,450.06491479127396,450.816285567717,448.8605879809494,450.41800832081265
4.259999999999997,2.86555522369,20.3600385056,18.3424911726,0.991633343469,6.09951989116,0.0,2.67114145717,13.8405189943,-0.57644405907,0.352477262839,0.000541580208202,0.0,452.01170159677883,453.07971944111364,452.4297724612259,454.1889967210283
4.319999999999996,3.02769340477,21.1975344819,18.2979884304,1.01251499939,6.09994291677,0.0,2.73307959117,14.0748669438,-0.908319415782,0.337218652601,0.0176339677918,0.0,452.42423383337297,453.7990226624567,452.9992929004566,451.8919743375698
4.379999999999995,3.19388407964,22.0507728653,18.2345003781,1.03324605026,6.10155879204,0.0,2.80601249844,14.3646719984,-1.20977169094,0.358351592749,0.040981320287,0.0,475.7967695701176,477.5819476092523,474.2670130444445,476.00160340761425
4.439999999999993,3.36391646553,22.9191318364,18.1514234433,1.05531712009,6.10466697011,0.0,2.86121441163,14.5793772166,-1.56073552089,0.382100053947,0.0675552555824,0.0,451.728358747713,453.86900275858267,452.48677761367236,454.53106324374863
4.499999999999992,3.53707248636,23.7997401684,18.0468152524,1.07797193745,6.10943358569,0.0,2.91008860858,14.773019918,-1.92739729973,0.36656297872,0.09631578291,0.0,447.95663106840993,450.2954151903842,448.6810262080072,447.5629635460988
4.559999999999991,3.71333630297,24.6932013337,17.9207659399,1.0995708225,6.11557915199,0.0,2.96461601518,15.0073305949,-2.27571016976,0.341731142414,0.112464763132,0.0,465.5805240368029,466.85148120288534,466.86652095047106,465.05000827396344
4.6199999999999894,3.89237724153,25.5985620136,17.7726227555,1.12013559353,6.12198555257,0.0,3.00286850659,15.1702385011,-2.66310312099,0.344697089471,0.0918663894226,0.0,446.42032382816643,444.7450509185549,443.9121639881874,444.27646908896435
4.679999999999988,4.07364657151,26.5136874296,17.6012008873,1.14088373032,6.12726869917,0.0,3.03892763079,15.3326639178,-3.0517123666,0.347919682851,0.0790647446713,0.0,447.04778259336206,446.0090994690215,448.22783516734563,448.61162329665126
4.739999999999987,4.25724930637,27.4398762357,17.4070298683,1.16186182217,6.13228984862,0.0,3.08053203584,15.5384197939,-3.42181550524,0.352852500302,0.0916108641142,0.0,465.83458502615986,466.8205280532533,464.50452669237416,465.0113390430763
4.799999999999986,4.44308331356,28.3771989264,17.190066668,1.18283969023,6.13726254166,0.0,3.11338154896,15.7040367276,-3.81115743849,0.342277861073,0.0530147297777,0.0,456.71492954146413,453.6289909965011,457.7066309487159,456.98567655689834
